no;i;t;y;x1;x2;x3
508;26;8;0;-0.121367535;-0.966030109;0.246042113
509;26;9;0;-0.518980598;2.503977693;0.047469279
510;26;10;1;1.58077529;-0.680161502;0.277526541
511;26;11;0;-0.953324039;-0.309249401;1.209434522
512;26;12;0;0.021828389;-0.810825794;-1.22596723
513;26;13;1;0.079375497;-1.585695766;0.876469037
514;26;14;1;-1.402812086;-2.128910068;1.425072459
515;26;15;1;-0.086182196;-1.744933724;0.873658287
516;26;16;1;-1.777335271;-0.222204244;1.907679205
517;26;17;1;0.36053279;0.914019353;-0.387191168
518;26;18;0;1.24314247;1.025949974;-0.082676434
519;26;19;0;-2.164736156;0.313665915;0.29288434
520;26;20;0;0.359241955;-1.43080145;0.285841281
521;27;1;1;0.836761012;-1.183503483;0.123626153
522;27;2;1;0.62955703;-0.568490771;1.070684905
523;27;3;1;2.090417249;-0.664773261;0.889025261
524;27;4;1;0.139366184;1.379411611;1.082789717
525;27;5;0;-0.639546653;1.743318665;1.262512854
526;27;6;1;1.987454993;1.651343066;0.636707741
527;27;7;1;-1.055149731;-0.25489892;-0.701910522
528;27;8;0;-1.40438794;0.470362428;-2.254154637
529;27;9;1;0.417774705;-0.866123819;2.506132797
530;27;10;1;-0.736192554;-0.269861586;0.832182767
531;27;11;0;-0.488683206;1.117195898;0.81294678
532;27;12;0;-0.01143251;0.599961789;0.343450638
533;27;13;0;-0.507842774;0.483323306;-0.675568795
534;27;14;0;0.286502718;-0.293749718;-1.141888449
535;27;15;1;-0.465604531;-1.747555639;1.022070973
536;27;16;0;0.18016467;0.698304843;-0.970195737
537;27;17;1;0.274122403;0.194445255;-2.015256342
538;27;18;1;-0.101872684;0.94382866;0.267652386
539;27;19;1;-0.675006644;-1.331296112;-0.961940539
540;27;20;0;-0.851022138;0.52803243;0.838083417
541;28;1;0;0.020602343;-0.159212251;1.511400311
542;28;2;1;-0.595097989;-1.433972871;0.377276834
543;28;3;1;-0.222953031;-3.02826947;0.343899444
544;28;4;0;-1.718077073;1.387670188;-1.203291471
545;28;5;0;1.051627763;1.666852393;0.431771409
546;28;6;0;-0.034118502;0.428238439;0.340502761
547;28;7;1;1.305594464;-1.650862807;-0.393920374
548;28;8;0;-1.20167702;0.40096887;-0.453993326
549;28;9;0;-1.965798223;-0.56996663;-0.20534619
550;28;10;0;-1.41465503;0.17737974;0.879695689
551;28;11;1;1.099556094;0.546547046;0.712405859
552;28;12;0;-0.907067945;-1.304806826;0.692545312
553;28;13;0;-0.339479135;0.061471947;-1.619276498
554;28;14;0;0.425891758;-0.727604114;-0.247941141
555;28;15;1;-0.830345165;-0.380933228;0.29534385
556;28;16;0;-0.307757251;0.324949512;0.536306476
557;28;17;0;0.834161794;0.900257407;-0.87871913
558;28;18;0;-0.442741165;-0.290997236;-0.278854878
559;28;19;0;-1.313020697;0.274789598;1.081021666
560;28;20;1;0.50440885;0.249300978;1.882016584
561;29;1;0;0.427141802;0.777918234;-0.315938036
562;29;2;0;0.902734609;0.115937201;1.606436781
563;29;3;0;0.037599633;-1.719260569;-1.673207775
564;29;4;1;-0.39670047;-1.171830861;1.161160414
565;29;5;0;-0.774573662;0.527099875;-0.304343768
566;29;6;0;0.148195043;-1.662777707;-0.319893183
567;29;7;1;1.913628016;-1.008077205;-0.656465578
568;29;8;0;-0.669388032;-0.293345939;-0.175301354
569;29;9;0;-1.679397752;2.058693353;-0.311078249
570;29;10;0;-1.026679059;0.675283413;2.031891401
571;29;11;0;-0.965624213;0.949344721;1.638326807
572;29;12;0;-0.677837461;-0.022588341;-1.632368884
573;29;13;0;0.928911749;0.342806174;-0.57789743
574;29;14;0;0.698911596;-0.575402603;-0.526075241
575;29;15;0;0.162102024;0.068783562;0.832663396
576;29;16;0;0.000124186;1.504896627;0.325773822
577;29;17;0;-0.965645923;-1.130838185;-0.085122383
578;29;18;1;1.09667228;0.192102077;-0.61910946
579;29;19;0;-0.259859146;0.263725636;0.250371787
580;29;20;0;-0.837868268;2.178012354;1.531748221
581;30;1;1;1.404497353;-2.040714318;1.073705417
582;30;2;1;0.508242214;-1.731632226;-0.568347626
583;30;3;0;0.062911578;0.986879379;-0.959629138
584;30;4;1;-0.17745738;-0.062141794;0.646874872
585;30;5;1;0.142138073;-0.172586206;1.027170338
586;30;6;0;-0.29040241;1.161696562;-1.23538498
587;30;7;0;-1.02936463;-0.255177527;-1.630473153
588;30;8;0;0.694228327;0.241254552;-2.023287926
589;30;9;0;0.787430246;0.885355859;-0.260510508
590;30;10;1;1.347218197;-0.429949075;1.904129291
591;30;11;0;-0.091468833;-1.010699135;0.795383784
592;30;12;1;-0.138792918;-2.525590557;-0.289166273
593;30;13;0;-1.615196483;0.842210913;-0.73995709
594;30;14;1;2.422975707;1.319840069;-0.68677865
595;30;15;1;-0.829048741;0.041247328;-0.66993596
596;30;16;0;-0.634046995;-0.630116888;-2.114459055
597;30;17;0;0.615181282;-0.867327219;-0.924186051
598;30;18;0;-0.882706636;0.278874162;-0.461768318
599;30;19;1;1.010711762;-1.300106026;0.71585256
600;30;20;0;0.429218624;-0.380522962;-0.979467038
601;31;1;0;-0.37492737;0.527589661;0.955804726
602;31;2;0;1.237594138;1.065600568;0.580991116
603;31;3;1;0.37580462;-1.70102148;0.605228498
604;31;4;1;0.471176811;-0.279556013;-0.229463757
605;31;5;1;0.098456185;0.636718746;0.381679493
606;31;6;0;0.270034251;-1.756094745;-1.62428591
607;31;7;1;1.368347649;-0.261858147;-0.512278026
608;31;8;1;-0.298754866;-0.07116704;1.761404503
609;31;9;0;-0.476127764;0.925346392;0.506960539
610;31;10;1;0.484766987;0.664186946;-0.272928315
611;31;11;0;-0.416235615;-1.29827101;-0.267588785
612;31;12;1;0.518237491;0.949470594;-0.366122529
613;31;13;0;-0.240953227;-1.333189051;-0.475089604
614;31;14;1;-0.0899496;0.30054678;0.443309965
615;31;15;0;-0.33289613;-0.255879262;1.424868341
616;31;16;0;0.062627101;0.130935899;-0.596093488
617;31;17;1;0.294380258;-0.099664636;0.305665958
618;31;18;1;2.061914688;0.143373834;-1.719048024
619;31;19;0;-0.252347005;1.848758835;-2.562257178
620;31;20;1;-0.276369982;-0.172670296;1.454836132
621;32;1;0;-1.552654951;-0.80089381;0.160647172
622;32;2;1;-0.367173718;0.187903278;0.857110973
623;32;3;0;-0.416630118;2.184726291;0.075711258
624;32;4;1;0.246225745;0.228324279;-0.17276578
625;32;5;0;0.379503452;3.072862881;-1.745808688
626;32;6;0;0.772932191;-0.110268968;-0.994395632
627;32;7;1;1.766132541;0.424498434;-2.311083224
628;32;8;1;-0.405794189;-0.754706595;-0.959916022
629;32;9;1;-1.489728634;-0.95553607;-1.95000683
630;32;10;0;-0.080776163;1.497315841;-1.112690314
631;32;11;0;-0.573802948;0.94280533;-1.298618578
632;32;12;0;-0.299554856;1.870184338;-0.224499319
633;32;13;0;-1.786661514;-0.567900014;0.282165441
634;32;14;0;-1.960378354;0.313131256;-0.169317619
635;32;15;1;1.68664526;0.551919178;-0.202755066
636;32;16;1;0.485828375;-1.867075589;0.316195537
637;32;17;0;0.211904549;2.803404664;-0.28533471
638;32;18;1;-1.171209994;0.732174731;0.369124907
639;32;19;0;-0.44987184;-0.298576013;0.364553399
640;32;20;1;0.822331509;0.873976546;-0.345380184
641;33;1;0;-0.619348972;1.638536975;-0.248756404
642;33;2;0;0.343079181;2.057172586;-0.216505465
643;33;3;1;0.031799378;-0.893339279;-0.204638702
644;33;4;1;2.579901333;0.223119275;1.727041465
645;33;5;0;1.692676053;1.048943594;-0.829287278
646;33;6;1;-0.603795041;1.242308855;2.911026293
647;33;7;1;-0.513356058;-0.96473757;0.405200634
648;33;8;0;-0.081276952;0.329893355;0.125286572
649;33;9;0;-0.330648095;0.177098983;0.331406258
650;33;10;0;-0.186010828;1.44035826;-0.246926692
651;33;11;0;1.614559243;1.35201697;-2.915150262
652;33;12;0;0.788638613;-0.200604325;1.600236877
653;33;13;0;1.151990758;-0.847003875;-0.719366198
654;33;14;1;1.439349758;-1.50619909;-1.246034604
655;33;15;0;0.887886378;1.743507462;-0.004539848
656;33;16;0;1.123209236;0.935621628;0.256501727
657;33;17;1;0.425175026;0.204891837;1.233171416
658;33;18;1;-0.312648648;-1.656056145;1.298850043
659;33;19;0;-1.095197234;0.68756432;-0.042053393
660;33;20;0;1.734199691;1.326116736;-0.877961539
661;34;1;1;0.334698168;-0.827349998;0.80245684
662;34;2;0;0.472714677;-1.096963214;-0.293468288
663;34;3;1;-0.327530154;-0.693221599;0.34280246
664;34;4;1;1.107881706;0.091173528;-0.356278375
665;34;5;0;0.897300593;-0.599627902;-2.447193521
666;34;6;0;-0.059886752;0.497366622;0.271587119
667;34;7;1;0.413557362;-0.988275621;1.810095885
668;34;8;0;1.781369263;2.968406175;-0.619018272
669;34;9;0;0.471982835;1.921740261;0.328759233
670;34;10;1;-0.155740096;-1.306207071;-0.186866536
671;34;11;1;1.403979973;-0.307748508;0.88370921
672;34;12;1;0.196634289;-1.822342019;2.38103953
673;34;13;1;0.35280681;-0.228798636;2.487580557
674;34;14;1;0.518269096;-3.259049682;1.401469662
675;34;15;0;0.71463857;1.136842163;-0.330585094
676;34;16;0;-0.451087637;-1.235015838;-1.349063327
677;34;17;0;-0.028194582;-0.376604201;-0.999804063
678;34;18;1;-0.576436965;-0.684506656;-0.00576421
679;34;19;1;-0.525793708;0.278570539;0.300291016
680;34;20;0;1.207672882;0.773581707;0.199811683
681;35;1;1;-0.284833338;-0.031520945;1.466877073
682;35;2;1;-0.209256078;-0.236820938;2.935888442
683;35;3;1;-0.290855533;0.186091979;0.550024556
684;35;4;1;0.456133973;1.700923221;0.75317868
685;35;5;0;-1.544264069;-0.016726846;0.523901921
686;35;6;0;-0.088588573;-0.356025018;-0.235511014
687;35;7;1;0.744019239;0.586384121;-2.46186538
688;35;8;0;-0.340600917;1.586853085;-0.12188033
689;35;9;0;0.904076908;0.038217732;-0.796130483
690;35;10;0;-0.502490537;-1.033387857;-1.237668891
691;35;11;0;0.077918109;-0.799883075;-0.20190461
692;35;12;0;-0.605958999;0.627886825;0.247971557
693;35;13;0;-0.243104847;-0.121319579;-2.087911897
694;35;14;1;-1.045527601;-0.115399966;0.489660516
695;35;15;0;-0.068256904;-0.475889424;0.742794656
696;35;16;1;0.11136501;-0.502513298;-0.618713087
697;35;17;0;-1.249841153;0.104037354;-0.46640092
698;35;18;0;-1.693177081;-0.44615686;0.999712236
699;35;19;0;-0.094186492;0.00480162;-0.630303322
700;35;20;0;-0.370190439;-0.610358458;0.152092494
701;36;1;1;0.34691977;0.561917635;0.925187771
702;36;2;1;0.397097822;-1.084420903;-2.441976169
703;36;3;1;0.668006527;1.885249453;1.575108142
704;36;4;1;0.210877059;-0.346668313;-0.033590916
705;36;5;1;0.153772149;0.35848588;-0.686957791
706;36;6;0;-0.67364625;1.532947336;-1.628155507
707;36;7;1;-0.53013253;1.269525002;1.102747783
708;36;8;0;1.85796096;0.4942845;0.72461772
709;36;9;0;-1.210302782;0.032513796;-0.525822606
710;36;10;0;-0.464128306;1.025701047;0.341448752
711;36;11;1;1.300458854;-0.462178878;-0.081228117
712;36;12;0;1.316064892;0.406253539;-0.765264607
713;36;13;0;0.110608143;0.349879501;-1.249277908
714;36;14;1;0.239842435;1.68016623;-0.034883797
715;36;15;0;-0.404574308;1.658692259;1.72106745
716;36;16;1;1.708501113;-0.567025278;0.950438569
717;36;17;0;0.949835081;0.237562986;-1.051271779
718;36;18;1;1.141094574;0.472369295;-0.231252638
719;36;19;0;0.60371453;0.213744326;0.42585283
720;36;20;0;-0.744920361;0.744555916;1.125813524
721;37;1;0;-0.502159318;0.758623528;0.607629304
722;37;2;1;-0.078704772;0.387343981;-0.058713925
723;37;3;0;-1.140411685;0.664122787;-0.112141154
724;37;4;1;0.617307369;-2.03349257;0.416821819
725;37;5;0;0.964694515;-1.226746229;-1.35111249
726;37;6;1;0.926948704;-1.808643845;0.601140127
727;37;7;1;-0.259709985;-1.164583908;0.437594339
728;37;8;0;-0.634494317;1.927267462;0.05645055
729;37;9;0;-0.905870635;-0.985127506;0.09706375
730;37;10;1;1.006134732;-0.615330226;-1.295531998
731;37;11;0;-0.579029158;0.80543943;1.540293407
732;37;12;0;-0.025956249;0.40963129;-1.827185033
733;37;13;0;2.00688061;2.341956716;0.443925979
734;37;14;0;-0.379056124;-1.174281977;-0.074911177
735;37;15;1;1.829943427;-0.641240153;-0.790278296
736;37;16;0;-1.37444847;-0.767846057;-1.53056564
737;37;17;0;1.102257583;-0.750671367;-0.457633784
738;37;18;0;-1.31606919;-0.427385918;1.085412724
739;37;19;0;-1.134486799;0.756625103;0.717708797
740;37;20;0;-0.078150111;0.127074294;-0.804399814
741;38;1;0;0.073878574;1.424034953;-1.475581504
742;38;2;1;0.703720049;-0.339590756;-0.938252541
743;38;3;1;1.258602622;0.981276039;-0.093245866
744;38;4;1;0.227407899;-1.193554099;1.095173674
745;38;5;1;0.653959174;2.266526646;0.13435438
746;38;6;0;0.186904209;-0.138972114;1.636247732
747;38;7;1;-0.062551535;0.607726068;0.237393243
748;38;8;0;-1.549592479;-0.587794687;-0.753800161
749;38;9;1;1.076943444;-0.861274861;0.315320685
750;38;10;1;0.281546517;0.663383762;0.420962648
751;38;11;0;-0.502908477;-0.533728303;0.071500015
752;38;12;0;-0.393537566;2.182913749;-2.002370856
753;38;13;0;-0.605140025;0.361877288;0.372521556
754;38;14;0;-1.332431661;1.218448232;0.138498436
755;38;15;1;-0.746839436;0.539820829;0.386347091
756;38;16;0;-1.166324045;2.602944279;-0.003141389
757;38;17;0;1.139193906;2.23767224;0.571054614
758;38;18;1;0.429017952;-0.046673522;0.784215244
759;38;19;1;-0.420508678;1.84926266;0.431589537
760;38;20;0;-0.606582087;0.140178384;0.762791064
761;39;1;0;-0.020279559;-0.166760252;-0.600021854
762;39;2;0;1.098933533;0.257254843;0.208319981
763;39;3;1;0.769814172;-0.324215609;-0.454882084
764;39;4;0;0.095400196;0.903363905;0.369994515
765;39;5;0;-1.545157022;-1.143534817;-0.764891424
766;39;6;0;-0.68618345;-1.893067778;0.59581749
767;39;7;1;0.813084473;1.536163286;0.974771809
768;39;8;0;1.767147502;0.038956519;-0.033571527
769;39;9;1;-1.338491391;-0.438124545;0.386036975
770;39;10;1;-0.821348521;-0.310859237;0.013196616
771;39;11;0;-1.382280055;0.342771132;0.148476801
772;39;12;0;-1.104063315;-0.62586613;1.46755217
773;39;13;0;0.696512857;2.225837978;-0.322246223
774;39;14;1;-0.901405899;-0.580160796;1.328173441
775;39;15;0;1.137646352;1.232617571;-0.595230861
776;39;16;0;-1.297731582;-0.724387145;0.026549613
777;39;17;0;-0.690707384;1.351141292;-0.289246003
778;39;18;0;0.545815297;-0.862603363;-0.44700567
779;39;19;1;1.711591807;-0.02963095;0.704307164
780;39;20;0;0.737287131;-0.333344672;2.417154113
781;40;1;0;0.526685375;1.441116815;-0.072561788
782;40;2;0;0.764511933;0.956756053;0.775334335
783;40;3;0;1.270793696;1.207271318;0.383236618
784;40;4;1;-0.540092378;-1.672472935;0.045504691
785;40;5;0;-0.114005534;1.884554442;1.261522358
786;40;6;0;0.22140206;0.282817827;0.025487345
787;40;7;1;1.526093241;-0.94734631;-0.932057851
788;40;8;0;-0.992687337;0.323872733;-0.966626999
789;40;9;0;-1.273927439;0.999688542;1.245521876
790;40;10;0;-0.081671214;1.092379954;-0.554245142
791;40;11;0;0.70082541;-0.494349099;-1.144739069
792;40;12;0;-1.912484545;-1.854225809;-0.590938497
793;40;13;0;1.614786417;2.658764917;1.639614664
794;40;14;0;-1.539305883;-1.396395581;-0.765402642
795;40;15;1;-0.094562711;-1.256006398;2.899288675
796;40;16;0;-2.131205653;0.717797194;-1.490677267
797;40;17;0;-0.732741598;0.049867554;1.417591872
798;40;18;1;-0.227427618;-1.659685332;0.401846908
799;40;19;0;-0.039909852;1.059708156;-0.68272546
800;40;20;0;-0.907822636;-0.234100782;0.40817466
801;41;1;0;0.981672582;1.326883516;-1.105514245
802;41;2;1;0.052952667;-0.036972343;1.217051065
803;41;3;1;0.953057773;2.119457221;0.817448527
804;41;4;0;-1.356775898;0.139598745;-0.69353167
805;41;5;1;1.456274146;-0.97208914;1.312998916
806;41;6;0;-0.066605541;1.46011609;-1.196256767
807;41;7;1;-0.397246012;-1.49095012;-0.316718263
808;41;8;0;-0.199920178;1.200381961;-0.280210418
809;41;9;0;-0.265475414;-0.383963666;1.250328154
810;41;10;0;0.126285287;0.370758911;-2.031908473
811;41;11;0;0.391493215;0.55017367;1.351741217
812;41;12;0;-0.445757822;1.179545523;0.459032408
813;41;13;0;1.507209757;0.690685146;0.204843847
814;41;14;0;-1.060943925;0.993805349;0.304703326
815;41;15;0;-1.27468276;1.355443659;-1.244674916
816;41;16;0;-1.336603766;0.261042607;0.64463638
817;41;17;1;-0.031929064;-0.892314533;0.276404626
818;41;18;0;-0.858370758;1.546072905;-1.029596544
819;41;19;1;0.345966252;-0.285424078;-0.096490371
820;41;20;1;-0.930082176;-0.882574191;0.976903668
821;42;1;1;0.380660757;0.561964738;0.53423995
822;42;2;0;0.792751799;0.006762975;-1.219732156
823;42;3;1;0.583484063;-0.023851391;0.579998349
824;42;4;1;0.327738982;-0.061405573;-1.069758233
825;42;5;0;0.092740646;-0.730146301;-0.204241008
826;42;6;0;-1.304575002;-1.698570303;-0.065342564
827;42;7;1;-0.141989033;1.14224769;1.492420673
828;42;8;0;-2.154017024;0.612922604;-2.277218842
829;42;9;1;-1.041259753;0.157657464;0.431273002
830;42;10;0;-0.026622191;0.534693806;-0.17139061
831;42;11;1;0.512883338;1.456347181;0.89807785
832;42;12;1;1.58194149;1.438885408;0.016988959
833;42;13;0;0.140232063;0.957589545;0.243209202
834;42;14;0;0.331699694;0.865367589;-1.195046874
835;42;15;0;-1.459996976;0.707416272;-1.65870184
836;42;16;0;-0.345875059;0.164457911;1.003797635
837;42;17;0;0.981807787;1.276863827;-1.881101992
838;42;18;1;-0.145587771;-1.928178502;-1.265961285
839;42;19;0;-1.193866652;-0.980866954;-1.481202543
840;42;20;1;-0.980490829;-0.748942561;0.458872904
841;43;1;0;-0.962652286;1.16290008;-0.394563297
842;43;2;0;-0.215470758;-1.454360137;-0.890295187
843;43;3;0;-0.480753336;1.324239156;0.122653197
844;43;4;1;1.436238233;-0.086842696;-0.765239804
845;43;5;0;1.194495112;-1.071276796;-0.197395828
846;43;6;0;-0.232528832;-0.314845811;-0.621443375
847;43;7;1;-0.016662571;0.105674399;-0.065842114
848;43;8;0;0.953349771;0.151410502;-2.207368451
849;43;9;0;-1.530119351;-1.585670672;-1.352270756
850;43;10;0;0.707618145;0.878091451;-0.138315898
851;43;11;0;0.323722829;1.378985288;0.535052502
852;43;12;1;-0.188405417;-0.518223457;0.251721119
853;43;13;0;-0.54228104;0.62569936;2.197911834
854;43;14;1;-0.369244353;-0.854378264;0.689423301
855;43;15;0;-1.021258661;1.875437449;-1.047631724
856;43;16;0;1.385262656;-0.29276055;-0.658386426
857;43;17;1;0.309145401;0.554489652;-0.158066802
858;43;18;1;0.079158955;-0.59605265;0.888275465
859;43;19;0;-0.775176899;-0.600647324;0.422859203
860;43;20;1;1.731082151;0.18792673;-0.575894351
861;44;1;0;-0.60611092;1.499003701;0.174412239
862;44;2;1;0.737483984;0.653315099;0.37200212
863;44;3;1;1.28851836;0.681213491;0.754506904
864;44;4;1;-1.51631124;-0.858126805;1.014280413
865;44;5;0;0.359631702;0.542949883;-0.581707082
866;44;6;0;0.737398585;0.798251762;0.22380757
867;44;7;1;0.692705457;0.309300237;-0.558627907
868;44;8;0;-0.716772135;1.004407498;0.376173387
869;44;9;0;-1.174408854;0.422753052;-0.957873323
870;44;10;0;-0.167490256;-0.301499003;-0.191946336
871;44;11;0;-1.594839217;-0.815454953;-0.678381749
872;44;12;0;0.516638206;1.176532544;-0.348180729
873;44;13;0;-0.072814912;0.0650603;-0.63631322
874;44;14;0;-1.580743824;-0.595279081;-1.363628109
875;44;15;0;-0.146890878;1.923968057;-0.529328151
876;44;16;0;0.592904568;0.028542574;-0.886217212
877;44;17;1;1.051348588;-1.41217346;0.084599301
878;44;18;0;-0.89716021;0.054285137;-0.469679433
879;44;19;1;0.048552577;0.863074316;-0.375734764
880;44;20;0;0.627464766;-0.080719651;1.249121528
881;45;1;1;-0.040015967;0.111968315;0.410177906
882;45;2;1;-1.283476322;0.245887321;-0.308770989
883;45;3;0;0.94267924;0.602663777;-1.402994703
884;45;4;0;0.676364399;-0.455114107;-2.52355696
885;45;5;0;-1.180788917;0.843992882;-1.599962576
886;45;6;0;-0.340986963;-0.456540101;-0.674447471
887;45;7;1;0.357665158;-0.378211584;-2.09539102
888;45;8;0;-1.848439467;1.922889515;0.521756365
889;45;9;1;0.391773888;-0.503510034;0.386346719
890;45;10;0;-1.450073419;0.555945474;-1.338248698
891;45;11;1;-0.137315206;0.459484713;1.693658297
892;45;12;1;1.152710863;-0.189779629;1.031142372
893;45;13;1;1.731494015;-1.112840307;-0.135663627
894;45;14;1;-1.196821137;0.238773641;0.528061644
895;45;15;1;1.657103107;-1.701562521;0.679096961
896;45;16;0;-0.372002701;-0.101840263;-0.815440899
897;45;17;1;-0.239853412;1.487220626;0.459013167
898;45;18;1;0.38695508;-1.082113115;-1.549499962
899;45;19;0;0.088398775;1.191557205;1.281230028
900;45;20;0;2.037943101;0.708361021;-0.64784191
901;46;1;1;0.072087652;0.378093994;-0.584477848
902;46;2;1;0.932114555;-0.649704727;-1.31185683
903;46;3;1;0.148862047;-2.029529189;-0.965198129
904;46;4;0;-1.194778471;-0.379714069;-0.204005549
905;46;5;0;-1.080526709;-1.353505994;0.18196015
906;46;6;1;1.339708925;0.169627514;0.620878197
907;46;7;1;1.314548246;0.139495156;-0.958149542
908;46;8;1;0.523827578;-0.078254063;1.18023691
909;46;9;1;0.02078327;0.057992855;0.316355408
910;46;10;0;0.527874221;1.420002765;1.50784488
911;46;11;0;-0.157454562;1.502162312;1.336148545
